Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,fold_test_end
199.0,27.0,35.0,1576.74,1586.73,1571.73,1586.73,1862.1038940000017,125.90610600000002,0.005934590357319497,2020-02-14 12:00:00,2020-02-18 00:00:00,3 days 12:00:00,,2020-05-09
18.0,313.0,382.0,1713.64,1709.45,1659.53,1821.8300000000004,-87.74312400000099,12.323124000000002,-0.002844598632151496,2020-04-23 08:00:00,2020-05-08 20:00:00,15 days 12:00:00,,2020-05-09
50.0,225.0,250.0,1895.22,1875.39,1875.39,1934.7,-1029.2060999999965,37.706100000000006,-0.01086107259315537,2020-09-30 16:00:00,2020-10-06 20:00:00,6 days 04:00:00,,2020-11-09
88.0,325.0,327.0,1905.7,1894.48,1894.48,1927.9600000000003,-1054.2431680000025,66.883168,-0.006286422836752865,2020-10-23 08:00:00,2020-10-23 16:00:00,0 days 08:00:00,,2020-11-09
-75.0,12.0,27.0,1876.79,1890.37,1890.37,1850.8000000000004,-1075.0073999999945,56.507400000000004,-0.007637206080594995,2020-11-11 00:00:00,2020-11-13 12:00:00,2 days 12:00:00,,2021-02-09
-13.0,74.0,169.0,1804.11,1875.96,1875.96,1660.3499999999997,-943.6181820000018,9.568182,-0.04023369639323547,2020-11-25 08:00:00,2020-12-17 08:00:00,22 days 00:00:00,,2021-02-09
61.0,66.0,68.0,1811.94,1795.56,1795.56,1844.6400000000003,-1043.1915000000067,44.0115,-0.009438226431338896,2021-02-24 04:00:00,2021-02-24 12:00:00,0 days 08:00:00,,2021-05-09
89.0,363.0,369.0,1781.7,1803.71,1770.65,1803.71,1895.069701999999,63.82029800000001,0.011950899702531232,2021-05-05 16:00:00,2021-05-06 16:00:00,1 days 00:00:00,,2021-05-09
-34.0,21.0,29.0,1815.06,1843.69,1843.69,1757.7999999999997,-998.2995000000037,24.8795,-0.016176737959075767,2021-05-13 12:00:00,2021-05-14 20:00:00,1 days 08:00:00,,2021-08-09
-32.0,135.0,218.0,1796.63,1735.5399999999995,1827.16,1735.5399999999995,1932.2741120000192,22.605888,0.03360934972698917,2021-09-08 16:00:00,2021-09-28 12:00:00,19 days 20:00:00,,2021-11-09
-30.0,299.0,326.0,1767.36,1800.47,1800.47,1701.1699999999996,-1014.7069800000038,21.40698,-0.019137903992395577,2021-10-18 00:00:00,2021-10-22 12:00:00,4 days 12:00:00,,2021-11-09
27.0,393.0,395.0,1821.69,1825.06,1784.91,1895.22,71.29754999999705,19.69245,0.001449560572874504,2021-11-08 16:00:00,2021-11-09 00:00:00,0 days 08:00:00,,2021-11-09
-25.0,251.0,302.0,1790.62,1829.37,1829.37,1713.03,-986.84995,18.09995,-0.022044877193374324,2022-01-07 04:00:00,2022-01-19 16:00:00,12 days 12:00:00,,2022-02-09
102.0,51.0,67.0,1896.19,1915.71,1886.49,1915.71,1913.277239999998,77.76276000000001,0.009892268179876488,2022-02-21 12:00:00,2022-02-24 04:00:00,2 days 16:00:00,,2022-05-09
-135.0,245.0,250.0,1806.68,1791.9300000000003,1814.01,1791.9300000000003,1894.0875299999693,97.16247000000001,0.007765779219341478,2022-07-04 20:00:00,2022-07-05 16:00:00,0 days 20:00:00,,2022-08-09
23.0,353.0,396.0,1753.86,1788.51,1711.28,1839.0499999999997,780.6550980000021,16.294902,0.01935247169101308,2022-07-28 20:00:00,2022-08-09 00:00:00,11 days 04:00:00,,2022-08-09
-102.0,92.0,98.0,1735.53,1716.0299999999995,1745.4,1716.0299999999995,1918.5881760000464,70.411824,0.010838007986033344,2022-08-30 08:00:00,2022-08-31 08:00:00,1 days 00:00:00,,2022-11-09
110.0,335.0,338.0,1653.03,1671.5,1643.87,1671.5,1958.560340000003,73.13965999999999,0.010771186245863573,2022-10-25 20:00:00,2022-10-26 08:00:00,0 days 12:00:00,,2022-11-09
16.0,387.0,396.0,1678.47,1711.85,1616.55,1802.3100000000002,523.2309759999981,10.849024,0.019483181707149966,2022-11-07 12:00:00,2022-11-09 00:00:00,1 days 12:00:00,,2022-11-09
-42.0,170.0,178.0,1790.62,1814.05,1814.05,1743.7599999999998,-1014.3392280000027,30.279227999999996,-0.01348747026169702,2022-12-19 08:00:00,2022-12-20 16:00:00,1 days 08:00:00,,2023-02-09
20.0,253.0,384.0,1874.3,1875.41,1824.95,1972.8799999999999,7.201160000002545,14.998840000000001,0.00019210265165658046,2023-01-10 04:00:00,2023-02-09 00:00:00,29 days 20:00:00,,2023-02-09
-94.0,11.0,26.0,1861.61,1840.4999999999995,1872.18,1840.4999999999995,1914.7403320000333,69.59966800000001,0.010941914794183666,2023-02-10 20:00:00,2023-02-15 08:00:00,4 days 12:00:00,,2023-05-09
-43.0,123.0,196.0,1960.09,1913.6499999999999,1983.31,1913.6499999999999,1963.6058360000025,33.314164000000005,0.023297528174726682,2023-06-06 12:00:00,2023-06-22 16:00:00,16 days 04:00:00,,2023-08-09
109.0,313.0,316.0,1978.95,1969.62,1969.62,1997.6100000000004,-1103.0488260000168,86.078826,-0.005113678465853208,2023-07-20 04:00:00,2023-07-20 16:00:00,0 days 12:00:00,,2023-08-09
-85.0,119.0,159.0,1927.21,1903.8600000000004,1938.84,1903.8600000000004,1919.6218099999728,65.12819000000002,0.011718383570031073,2023-09-05 20:00:00,2023-09-14 12:00:00,8 days 16:00:00,,2023-11-09
41.0,167.0,208.0,1925.24,1900.84,1900.84,1974.0100000000002,-1031.7738560000037,31.373856000000004,-0.013071209823190929,2023-09-15 20:00:00,2023-09-26 16:00:00,10 days 20:00:00,,2023-11-09
56.0,269.0,285.0,1861.84,1897.21,1844.08,1897.21,1938.6186400000065,42.10136,0.018593536501525475,2023-10-10 20:00:00,2023-10-13 12:00:00,2 days 16:00:00,,2023-11-09
-25.0,389.0,396.0,1963.9,1949.56,2003.96,1883.6599999999996,338.93270000000365,19.5673,0.006903257803350497,2023-11-07 20:00:00,2023-11-09 00:00:00,1 days 04:00:00,,2023-11-09
133.0,32.0,34.0,1962.77,1977.78,1955.28,1977.78,1891.5113699999988,104.81863,0.007245826051957226,2023-11-16 08:00:00,2023-11-16 16:00:00,0 days 08:00:00,,2024-02-09
30.0,56.0,100.0,1998.75,2065.69,1965.28,2065.69,1983.8133600000017,24.38664,0.033084233646028784,2023-11-22 08:00:00,2023-12-01 16:00:00,9 days 08:00:00,,2024-02-09
-18.0,137.0,150.0,1976.54,2033.93,2033.93,1861.8799999999997,-1047.4576920000018,14.437692000000002,-0.02944139455816727,2023-12-11 20:00:00,2023-12-14 00:00:00,2 days 04:00:00,,2024-02-09
49.0,30.0,87.0,2004.07,2044.5600000000002,1984.08,2044.5600000000002,1944.3334260000115,39.676574,0.01979984431681543,2024-02-16 00:00:00,2024-02-29 12:00:00,13 days 12:00:00,,2024-05-09
44.0,272.0,274.0,2356.47,2333.76,2333.76,2402.31,-1040.5140239999816,41.274024,-0.01003536900533404,2024-04-15 08:00:00,2024-04-15 16:00:00,0 days 08:00:00,,2024-05-09
-77.0,315.0,316.0,2318.71,2332.05,2332.05,2293.11,-1098.8017040000111,71.621704,-0.00615434961681283,2024-04-24 12:00:00,2024-04-24 16:00:00,0 days 04:00:00,,2024-05-09
23.0,189.0,190.0,2365.21,2323.57,2323.57,2448.5499999999997,-979.2883879999971,21.568388000000002,-0.018001681034664967,2024-06-21 12:00:00,2024-06-21 16:00:00,0 days 04:00:00,,2024-08-09
-25.0,222.0,290.0,2633.94,2674.2,2674.2,2554.71,-1033.040699999994,26.5407,-0.01568814323788697,2024-10-01 00:00:00,2024-10-16 08:00:00,15 days 08:00:00,,2024-11-09
27.0,272.0,309.0,2695.15,2770.2400000000002,2659.72,2770.2400000000002,1997.9168940000038,29.513106000000004,0.027455585774446727,2025-01-16 00:00:00,2025-01-24 04:00:00,8 days 04:00:00,,2025-02-09
27.0,357.0,373.0,2844.37,2859.85,2807.1,2918.73,387.15721200000047,30.802788,0.005041241469991511,2025-02-05 04:00:00,2025-02-07 20:00:00,2 days 16:00:00,,2025-02-09
-26.0,83.0,98.0,2883.18,2920.65,2920.65,2808.27,-1004.3999160000067,30.179916000000002,-0.013398666056229604,2025-02-27 20:00:00,2025-03-04 08:00:00,4 days 12:00:00,,2025-05-09
7.0,259.0,288.0,3097.06,3351.3900000000003,2969.94,3351.3900000000003,1771.2821700000027,9.027830000000002,0.08170339289519757,2025-04-10 04:00:00,2025-04-17 00:00:00,6 days 20:00:00,,2025-05-09
15.0,315.0,331.0,3407.4,3344.85,3344.85,3532.47,-958.5067500000027,20.256750000000004,-0.018753433703116853,2025-07-22 16:00:00,2025-07-25 08:00:00,2 days 16:00:00,,2025-08-09
6.0,372.0,383.0,4692.97,4712.26,4546.13,4980.23,104.45372399999978,11.286276,0.003709581352533578,2026-05-07 00:00:00,2026-05-08 20:00:00,1 days 20:00:00,,2026-05-09
